image,scab,healthy,frog_eye_leaf_spot,complex,rust,powdery_mildew
elastic_images/elastic_powdery_mildew_6659.png,0,0,0,0,0,1
elastic_images/elastic_powdery_mildew_8009.png,0,0,0,0,0,1
elastic_images/elastic_powdery_mildew_5157.png,0,0,0,0,0,1
elastic_images/elastic_powdery_mildew_14457.png,0,0,0,0,0,1
elastic_images/elastic_scab_8058.png,1,0,0,0,0,0
elastic_images/elastic_scab_10877.png,1,0,0,0,0,0
elastic_images/elastic_scab_3042.png,1,0,0,0,0,0
elastic_images/elastic_scab_2463.png,1,0,1,0,0,0
elastic_images/elastic_scab_1026.png,1,0,0,0,0,0
elastic_images/elastic_scab_5418.png,1,0,0,0,0,0
elastic_images/elastic_scab_10685.png,1,0,1,0,0,0
elastic_images/elastic_scab_7153.png,1,0,1,0,0,0
elastic_images/elastic_scab_1137.png,1,0,1,1,0,0
elastic_images/elastic_scab_12647.png,1,0,0,0,0,0
elastic_images/elastic_scab_7589.png,1,0,0,0,0,0
elastic_images/elastic_scab_4027.png,1,0,0,0,0,0
elastic_images/elastic_scab_4244.png,1,0,1,1,0,0
elastic_images/elastic_scab_9805.png,1,0,0,0,0,0
elastic_images/elastic_scab_3995.png,1,0,0,0,0,0
elastic_images/elastic_scab_11825.png,1,0,0,0,0,0
elastic_images/elastic_scab_12318.png,1,0,0,0,0,0
elastic_images/elastic_scab_5789.png,1,0,0,0,0,0
elastic_images/elastic_scab_2321.png,1,0,1,0,0,0
elastic_images/elastic_scab_12507.png,1,0,0,0,0,0
elastic_images/elastic_scab_11947.png,1,0,1,0,0,0
elastic_images/elastic_scab_9427.png,1,0,0,0,0,0
elastic_images/elastic_scab_4282.png,1,0,0,0,0,0
elastic_images/elastic_scab_2793.png,1,0,0,0,0,0
elastic_images/elastic_scab_13690.png,1,0,0,0,0,0
elastic_images/elastic_scab_8321.png,1,0,1,0,0,0
elastic_images/elastic_scab_569.png,1,0,0,0,0,0
elastic_images/elastic_scab_6434.png,1,0,0,0,0,0
elastic_images/elastic_scab_2829.png,1,0,0,0,0,0
elastic_images/elastic_scab_12936.png,1,0,0,0,0,0
elastic_images/elastic_scab_1836.png,1,0,0,0,0,0
elastic_images/elastic_scab_12033.png,1,0,0,0,0,0
elastic_images/elastic_scab_10784.png,1,0,1,1,0,0
elastic_images/elastic_scab_9800.png,1,0,0,0,0,0
elastic_images/elastic_scab_4237.png,1,0,0,0,0,0
elastic_images/elastic_scab_2182.png,1,0,1,0,0,0
elastic_images/elastic_scab_11324.png,1,0,0,0,0,0
elastic_images/elastic_scab_12082.png,1,0,0,0,0,0
elastic_images/elastic_scab_11406.png,1,0,0,0,0,0
elastic_images/elastic_scab_13694.png,1,0,0,0,0,0
elastic_images/elastic_scab_1787.png,1,0,0,0,0,0
elastic_images/elastic_scab_5464.png,1,0,0,0,0,0
elastic_images/elastic_scab_1747.png,1,0,1,1,0,0
elastic_images/elastic_scab_14314.png,1,0,0,0,0,0
elastic_images/elastic_scab_13567.png,1,0,0,0,0,0
elastic_images/elastic_scab_14680.png,1,0,0,0,0,0
elastic_images/elastic_scab_376.png,1,0,0,0,0,0
elastic_images/elastic_scab_3320.png,1,0,1,0,0,0
elastic_images/elastic_scab_13660.png,1,0,1,1,0,0
elastic_images/elastic_scab_49.png,1,0,0,0,0,0
elastic_images/elastic_scab_6532.png,1,0,0,0,0,0
elastic_images/elastic_scab_8714.png,1,0,0,0,0,0
elastic_images/elastic_scab_13575.png,1,0,0,0,0,0
elastic_images/elastic_scab_6384.png,1,0,0,0,0,0
elastic_images/elastic_scab_10109.png,1,0,0,0,0,0
elastic_images/elastic_scab_63.png,1,0,0,0,0,0
elastic_images/elastic_scab_2248.png,1,0,0,0,0,0
elastic_images/elastic_scab_7064.png,1,0,1,0,0,0
elastic_images/elastic_scab_6936.png,1,0,0,0,0,0
elastic_images/elastic_scab_11182.png,1,0,1,0,0,0
elastic_images/elastic_scab_10339.png,1,0,0,0,0,0
elastic_images/elastic_scab_6510.png,1,0,0,0,0,0
elastic_images/elastic_scab_14603.png,1,0,0,0,0,0
elastic_images/elastic_scab_5480.png,1,0,1,0,0,0
elastic_images/elastic_scab_11985.png,1,0,0,0,0,0
elastic_images/elastic_scab_14758.png,1,0,0,0,0,0
elastic_images/elastic_scab_13275.png,1,0,0,0,0,0
elastic_images/elastic_scab_13236.png,1,0,0,0,0,0
elastic_images/elastic_scab_1099.png,1,0,0,0,0,0
elastic_images/elastic_scab_5914.png,1,0,0,0,0,0
elastic_images/elastic_scab_3452.png,1,0,0,0,0,0
elastic_images/elastic_scab_10897.png,1,0,0,0,0,0
elastic_images/elastic_scab_12629.png,1,0,1,0,0,0
elastic_images/elastic_scab_5642.png,1,0,0,0,0,0
elastic_images/elastic_scab_5347.png,1,0,0,0,0,0
elastic_images/elastic_scab_7895.png,1,0,0,0,0,0
elastic_images/elastic_scab_1283.png,1,0,0,0,0,0
elastic_images/elastic_scab_9249.png,1,0,0,0,0,0
elastic_images/elastic_scab_10534.png,1,0,0,0,0,0
elastic_images/elastic_scab_13598.png,1,0,0,0,0,0
elastic_images/elastic_scab_338.png,1,0,0,0,0,0
elastic_images/elastic_scab_14126.png,1,0,0,0,0,0
elastic_images/elastic_scab_10473.png,1,0,0,0,0,0
elastic_images/elastic_scab_5721.png,1,0,0,0,0,0
elastic_images/elastic_scab_4706.png,1,0,0,0,0,0
elastic_images/elastic_scab_11411.png,1,0,0,0,0,0
elastic_images/elastic_scab_8210.png,1,0,0,0,0,0
elastic_images/elastic_scab_12739.png,1,0,0,0,0,0
elastic_images/elastic_scab_13061.png,1,0,0,0,0,0
elastic_images/elastic_scab_4757.png,1,0,0,0,0,0
elastic_images/elastic_scab_354.png,1,0,0,0,0,0
elastic_images/elastic_scab_1110.png,1,0,0,0,0,0
elastic_images/elastic_scab_5425.png,1,0,0,0,0,0
elastic_images/elastic_scab_9501.png,1,0,0,0,0,0
elastic_images/elastic_scab_478.png,1,0,0,0,0,0
elastic_images/elastic_scab_6951.png,1,0,0,0,0,0
elastic_images/elastic_scab_14500.png,1,0,0,0,0,0
elastic_images/elastic_scab_8390.png,1,0,0,0,0,0
elastic_images/elastic_scab_10048.png,1,0,0,0,0,0
elastic_images/elastic_scab_10757.png,1,0,0,0,0,0
elastic_images/elastic_scab_4197.png,1,0,1,0,0,0
elastic_images/elastic_scab_4154.png,1,0,0,0,0,0
elastic_images/elastic_scab_1941.png,1,0,0,0,0,0
elastic_images/elastic_scab_9255.png,1,0,0,0,0,0
elastic_images/elastic_scab_3509.png,1,0,0,0,0,0
elastic_images/elastic_scab_10905.png,1,0,0,0,0,0
elastic_images/elastic_scab_653.png,1,0,0,0,0,0
elastic_images/elastic_scab_4110.png,1,0,0,0,0,0
elastic_images/elastic_scab_9137.png,1,0,0,0,0,0
elastic_images/elastic_scab_228.png,1,0,0,0,0,0
elastic_images/elastic_scab_8800.png,1,0,0,0,0,0
elastic_images/elastic_scab_14743.png,1,0,0,0,0,0
elastic_images/elastic_scab_1618.png,1,0,0,0,0,0
elastic_images/elastic_scab_2681.png,1,0,0,0,0,0
elastic_images/elastic_scab_8553.png,1,0,1,0,0,0
elastic_images/elastic_scab_3852.png,1,0,0,0,0,0
elastic_images/elastic_scab_9686.png,1,0,1,1,0,0
elastic_images/elastic_scab_13011.png,1,0,0,0,0,0
elastic_images/elastic_scab_10806.png,1,0,0,0,0,0
elastic_images/elastic_scab_7106.png,1,0,1,0,0,0
elastic_images/elastic_scab_12566.png,1,0,0,0,0,0
elastic_images/elastic_scab_3170.png,1,0,0,0,0,0
elastic_images/elastic_scab_1220.png,1,0,0,0,0,0
elastic_images/elastic_scab_8534.png,1,0,0,0,0,0
elastic_images/elastic_scab_2510.png,1,0,0,0,0,0
elastic_images/elastic_scab_3622.png,1,0,1,0,0,0
elastic_images/elastic_rust_9570.png,0,0,1,0,1,0
elastic_images/elastic_rust_11283.png,0,0,0,0,1,0
elastic_images/elastic_rust_1669.png,0,0,0,0,1,0
elastic_images/elastic_rust_6808.png,0,0,1,0,1,0
elastic_images/elastic_rust_4312.png,0,0,1,0,1,0
elastic_images/elastic_rust_6565.png,0,0,0,0,1,0
elastic_images/elastic_rust_13358.png,0,0,0,0,1,0
elastic_images/elastic_rust_10848.png,0,0,0,0,1,0
elastic_images/elastic_rust_12901.png,0,0,0,0,1,0
elastic_images/elastic_rust_14472.png,0,0,0,0,1,0
elastic_images/elastic_rust_1641.png,0,0,0,0,1,0
elastic_images/elastic_rust_5637.png,0,0,0,0,1,0
elastic_images/elastic_rust_12322.png,0,0,0,0,1,0
elastic_images/elastic_rust_9961.png,0,0,0,0,1,0
elastic_images/elastic_rust_12417.png,0,0,0,0,1,0
elastic_images/elastic_rust_13799.png,0,0,0,0,1,0
elastic_images/elastic_rust_5577.png,0,0,0,0,1,0
elastic_images/elastic_rust_2723.png,0,0,0,0,1,0
elastic_images/elastic_rust_14042.png,0,0,0,0,1,0
elastic_images/elastic_rust_4912.png,0,0,0,0,1,0
elastic_images/elastic_rust_6545.png,0,0,0,0,1,0
elastic_images/elastic_rust_9764.png,0,0,0,0,1,0
elastic_images/elastic_rust_10488.png,0,0,0,0,1,0
elastic_images/elastic_rust_1573.png,0,0,0,0,1,0
elastic_images/elastic_rust_7145.png,0,0,0,0,1,0
elastic_images/elastic_rust_12312.png,0,0,0,0,1,0
elastic_images/elastic_rust_5951.png,0,0,0,0,1,0
elastic_images/elastic_rust_9577.png,0,0,0,0,1,0
elastic_images/elastic_rust_9052.png,0,0,0,0,1,0
elastic_images/elastic_rust_1688.png,0,0,0,0,1,0
elastic_images/elastic_rust_10995.png,0,0,0,1,1,0
elastic_images/elastic_rust_13648.png,0,0,1,0,1,0
elastic_images/elastic_rust_11891.png,0,0,0,0,1,0
elastic_images/elastic_rust_11820.png,0,0,0,0,1,0
elastic_images/elastic_rust_14478.png,0,0,0,0,1,0
elastic_images/elastic_rust_1635.png,0,0,0,0,1,0
elastic_images/elastic_rust_1966.png,0,0,0,0,1,0
elastic_images/elastic_rust_11207.png,0,0,0,0,1,0
elastic_images/elastic_rust_4784.png,0,0,0,0,1,0
elastic_images/elastic_rust_2527.png,0,0,0,0,1,0
elastic_images/elastic_rust_2399.png,0,0,0,0,1,0
elastic_images/elastic_rust_7856.png,0,0,0,0,1,0
elastic_images/elastic_rust_378.png,0,0,0,0,1,0
elastic_images/elastic_rust_8298.png,0,0,0,0,1,0
elastic_images/elastic_rust_14463.png,0,0,0,0,1,0
elastic_images/elastic_rust_5539.png,0,0,1,0,1,0
elastic_images/elastic_rust_9533.png,0,0,0,0,1,0
elastic_images/elastic_rust_8125.png,0,0,0,0,1,0
elastic_images/elastic_rust_7598.png,0,0,0,1,1,0
elastic_images/elastic_rust_5448.png,0,0,0,0,1,0
elastic_images/elastic_rust_3179.png,0,0,0,0,1,0
elastic_images/elastic_rust_10936.png,0,0,0,0,1,0
elastic_images/elastic_rust_993.png,0,0,0,0,1,0
elastic_images/elastic_rust_3279.png,0,0,0,0,1,0
elastic_images/elastic_rust_3650.png,0,0,0,0,1,0
elastic_images/elastic_rust_11938.png,0,0,0,0,1,0
elastic_images/elastic_rust_3945.png,0,0,0,0,1,0
elastic_images/elastic_rust_2014.png,0,0,0,0,1,0
elastic_images/elastic_rust_2721.png,0,0,0,0,1,0
elastic_images/elastic_rust_1974.png,0,0,0,0,1,0
elastic_images/elastic_rust_1886.png,0,0,0,0,1,0
elastic_images/elastic_rust_2691.png,0,0,0,0,1,0
elastic_images/elastic_rust_14202.png,0,0,0,0,1,0
elastic_images/elastic_rust_1164.png,0,0,0,0,1,0
elastic_images/elastic_rust_2140.png,0,0,0,0,1,0
elastic_images/elastic_rust_2887.png,0,0,0,0,1,0
elastic_images/elastic_rust_10428.png,0,0,0,0,1,0
elastic_images/elastic_rust_9062.png,0,0,0,0,1,0
elastic_images/elastic_rust_8918.png,0,0,0,0,1,0
elastic_images/elastic_rust_12366.png,0,0,0,0,1,0
elastic_images/elastic_rust_404.png,0,0,0,0,1,0
elastic_images/elastic_rust_10187.png,0,0,0,0,1,0
elastic_images/elastic_rust_2428.png,0,0,0,0,1,0
elastic_images/elastic_rust_9969.png,0,0,0,0,1,0
elastic_images/elastic_rust_8262.png,0,0,0,0,1,0
elastic_images/elastic_rust_12017.png,0,0,0,0,1,0
elastic_images/elastic_rust_9628.png,0,0,0,1,1,0
elastic_images/elastic_rust_1057.png,0,0,0,0,1,0
elastic_images/elastic_rust_3567.png,0,0,0,0,1,0
elastic_images/elastic_rust_5099.png,0,0,0,0,1,0
elastic_images/elastic_rust_1857.png,0,0,0,0,1,0
elastic_images/elastic_rust_9287.png,0,0,0,0,1,0
elastic_images/elastic_rust_5275.png,0,0,0,1,1,0
elastic_images/elastic_rust_9881.png,0,0,0,0,1,0
elastic_images/elastic_rust_2720.png,0,0,0,0,1,0
elastic_images/elastic_rust_1373.png,0,0,0,0,1,0
elastic_images/elastic_rust_8386.png,0,0,0,0,1,0
elastic_images/elastic_rust_12132.png,0,0,0,0,1,0
elastic_images/elastic_rust_7630.png,0,0,0,0,1,0
elastic_images/elastic_rust_1850.png,0,0,0,0,1,0
elastic_images/elastic_rust_5569.png,0,0,0,0,1,0
elastic_images/elastic_rust_613.png,0,0,0,0,1,0
elastic_images/elastic_rust_11442.png,0,0,1,0,1,0
elastic_images/elastic_rust_5596.png,0,0,0,0,1,0
elastic_images/elastic_rust_5948.png,0,0,0,0,1,0
elastic_images/elastic_rust_14704.png,0,0,0,0,1,0
elastic_images/elastic_rust_5600.png,0,0,0,0,1,0
elastic_images/elastic_rust_2103.png,0,0,0,0,1,0
elastic_images/elastic_rust_9128.png,0,0,0,0,1,0
elastic_images/elastic_rust_13397.png,0,0,0,0,1,0
elastic_images/elastic_rust_11838.png,0,0,0,0,1,0
elastic_images/elastic_rust_12346.png,0,0,0,0,1,0
elastic_images/elastic_rust_1412.png,0,0,0,0,1,0
elastic_images/elastic_rust_6283.png,0,0,0,0,1,0
elastic_images/elastic_rust_6924.png,0,0,0,0,1,0
elastic_images/elastic_rust_2442.png,0,0,0,0,1,0
elastic_images/elastic_rust_6271.png,0,0,0,0,1,0
elastic_images/elastic_rust_9118.png,0,0,0,0,1,0
elastic_images/elastic_rust_10803.png,0,0,0,0,1,0
elastic_images/elastic_rust_9926.png,0,0,0,0,1,0
elastic_images/elastic_rust_8608.png,0,0,0,0,1,0
elastic_images/elastic_rust_13711.png,0,0,0,0,1,0
elastic_images/elastic_rust_3127.png,0,0,0,0,1,0
elastic_images/elastic_rust_7434.png,0,0,0,0,1,0
elastic_images/elastic_rust_9008.png,0,0,0,0,1,0
elastic_images/elastic_rust_1167.png,0,0,0,0,1,0
elastic_images/elastic_rust_4315.png,0,0,0,0,1,0
elastic_images/elastic_rust_9894.png,0,0,0,0,1,0
elastic_images/elastic_rust_6969.png,0,0,0,0,1,0
elastic_images/elastic_rust_6774.png,0,0,0,0,1,0
elastic_images/elastic_rust_7832.png,0,0,0,0,1,0
elastic_images/elastic_rust_4505.png,0,0,0,0,1,0
elastic_images/elastic_rust_3555.png,0,0,0,0,1,0
elastic_images/elastic_rust_8984.png,0,0,0,0,1,0
elastic_images/elastic_rust_5470.png,0,0,0,0,1,0
elastic_images/elastic_rust_1390.png,0,0,0,0,1,0
elastic_images/elastic_rust_3102.png,0,0,0,0,1,0
elastic_images/elastic_rust_11584.png,0,0,0,0,1,0
elastic_images/elastic_rust_8330.png,0,0,0,0,1,0
elastic_images/elastic_rust_8709.png,0,0,0,0,1,0
elastic_images/elastic_rust_13794.png,0,0,0,0,1,0
elastic_images/elastic_rust_11592.png,0,0,0,0,1,0
elastic_images/elastic_rust_204.png,0,0,0,0,1,0
elastic_images/elastic_rust_1624.png,0,0,0,0,1,0
elastic_images/elastic_rust_7998.png,0,0,0,0,1,0
elastic_images/elastic_rust_3086.png,0,0,0,0,1,0
elastic_images/elastic_rust_6470.png,0,0,0,1,1,0
elastic_images/elastic_rust_1315.png,0,0,0,0,1,0
elastic_images/elastic_rust_13761.png,0,0,1,0,1,0
elastic_images/elastic_rust_1405.png,0,0,0,0,1,0
elastic_images/elastic_rust_14527.png,0,0,0,0,1,0
elastic_images/elastic_rust_13580.png,0,0,0,0,1,0
elastic_images/elastic_rust_12261.png,0,0,0,0,1,0
elastic_images/elastic_rust_4220.png,0,0,0,0,1,0
elastic_images/elastic_rust_4798.png,0,0,0,0,1,0
elastic_images/elastic_rust_5831.png,0,0,0,0,1,0
elastic_images/elastic_rust_13558.png,0,0,0,0,1,0
elastic_images/elastic_rust_8019.png,0,0,0,0,1,0
elastic_images/elastic_rust_3432.png,0,0,0,0,1,0
elastic_images/elastic_rust_2027.png,0,0,0,0,1,0
elastic_images/elastic_rust_710.png,0,0,0,0,1,0
elastic_images/elastic_rust_3755.png,0,0,1,0,1,0
elastic_images/elastic_rust_9958.png,0,0,0,0,1,0
elastic_images/elastic_rust_9678.png,0,0,0,0,1,0
elastic_images/elastic_rust_11302.png,0,0,0,0,1,0
elastic_images/elastic_rust_11648.png,0,0,0,0,1,0
elastic_images/elastic_rust_7026.png,0,0,0,0,1,0
elastic_images/elastic_rust_7925.png,0,0,1,0,1,0
elastic_images/elastic_rust_12858.png,0,0,1,0,1,0
elastic_images/elastic_rust_8175.png,0,0,0,0,1,0
elastic_images/elastic_rust_14197.png,0,0,0,0,1,0
elastic_images/elastic_rust_3986.png,0,0,0,0,1,0
elastic_images/elastic_rust_14374.png,0,0,0,0,1,0
elastic_images/elastic_rust_9869.png,0,0,0,0,1,0
elastic_images/elastic_rust_14343.png,0,0,0,0,1,0
elastic_images/elastic_rust_2776.png,0,0,1,0,1,0
elastic_images/elastic_rust_9474.png,0,0,1,0,1,0
elastic_images/elastic_rust_9465.png,0,0,0,0,1,0
elastic_images/elastic_rust_13791.png,0,0,0,0,1,0
elastic_images/elastic_rust_7681.png,0,0,0,0,1,0
elastic_images/elastic_rust_4614.png,0,0,0,0,1,0
elastic_images/elastic_rust_2695.png,0,0,0,0,1,0
elastic_images/elastic_rust_3313.png,0,0,0,0,1,0
elastic_images/elastic_rust_11852.png,0,0,1,0,1,0
elastic_images/elastic_rust_693.png,0,0,0,0,1,0
elastic_images/elastic_rust_7741.png,0,0,0,0,1,0
elastic_images/elastic_rust_1157.png,0,0,0,0,1,0
elastic_images/elastic_rust_5784.png,0,0,0,0,1,0
elastic_images/elastic_rust_955.png,0,0,0,0,1,0
elastic_images/elastic_rust_5313.png,0,0,0,0,1,0
elastic_images/elastic_rust_13736.png,0,0,0,0,1,0
elastic_images/elastic_rust_4018.png,0,0,0,0,1,0
elastic_images/elastic_rust_8579.png,0,0,0,0,1,0
elastic_images/elastic_rust_3425.png,0,0,0,1,1,0
elastic_images/elastic_rust_2518.png,0,0,0,0,1,0
elastic_images/elastic_rust_3130.png,0,0,0,0,1,0
elastic_images/elastic_rust_2150.png,0,0,0,0,1,0
elastic_images/elastic_rust_10546.png,0,0,0,0,1,0
elastic_images/elastic_rust_4494.png,0,0,0,0,1,0
elastic_images/elastic_rust_4022.png,0,0,0,0,1,0
elastic_images/elastic_rust_3809.png,0,0,0,0,1,0
elastic_images/elastic_rust_1783.png,0,0,0,0,1,0
elastic_images/elastic_rust_7298.png,0,0,0,0,1,0
elastic_images/elastic_rust_8440.png,0,0,0,0,1,0
elastic_images/elastic_rust_4276.png,0,0,0,0,1,0
elastic_images/elastic_rust_13431.png,0,0,1,0,1,0
elastic_images/elastic_rust_12143.png,0,0,0,0,1,0
elastic_images/elastic_rust_2947.png,0,0,0,0,1,0
elastic_images/elastic_rust_12323.png,0,0,0,0,1,0
elastic_images/elastic_rust_7814.png,0,0,0,1,1,0
elastic_images/elastic_rust_6002.png,0,0,0,0,1,0
elastic_images/elastic_rust_2426.png,0,0,0,0,1,0
elastic_images/elastic_rust_7628.png,0,0,0,0,1,0
elastic_images/elastic_rust_11214.png,0,0,0,0,1,0
elastic_images/elastic_rust_12802.png,0,0,0,0,1,0
elastic_images/elastic_rust_626.png,0,0,0,0,1,0
elastic_images/elastic_rust_6863.png,0,0,1,0,1,0
elastic_images/elastic_healthy_10761.png,0,1,0,0,0,0
elastic_images/elastic_healthy_10358.png,0,1,0,0,0,0
elastic_images/elastic_healthy_9717.png,0,1,0,0,0,0
elastic_images/elastic_healthy_11272.png,0,1,0,0,0,0
elastic_images/elastic_healthy_2869.png,0,1,0,0,0,0
elastic_images/elastic_healthy_12928.png,0,1,0,0,0,0
elastic_images/elastic_healthy_2727.png,0,1,0,0,0,0
elastic_images/elastic_healthy_10024.png,0,1,0,0,0,0
elastic_images/elastic_healthy_9140.png,0,1,0,0,0,0
elastic_images/elastic_healthy_12282.png,0,1,0,0,0,0
elastic_images/elastic_healthy_4460.png,0,1,0,0,0,0
elastic_images/elastic_healthy_543.png,0,1,0,0,0,0
elastic_images/elastic_healthy_11068.png,0,1,0,0,0,0
elastic_images/elastic_healthy_1947.png,0,1,0,0,0,0
elastic_images/elastic_healthy_7371.png,0,1,0,0,0,0
elastic_images/elastic_healthy_9343.png,0,1,0,0,0,0
elastic_images/elastic_healthy_12367.png,0,1,0,0,0,0
elastic_images/elastic_healthy_11513.png,0,1,0,0,0,0
elastic_images/elastic_healthy_12441.png,0,1,0,0,0,0
elastic_images/elastic_healthy_6635.png,0,1,0,0,0,0
elastic_images/elastic_healthy_5386.png,0,1,0,0,0,0
elastic_images/elastic_healthy_13579.png,0,1,0,0,0,0
elastic_images/elastic_healthy_9447.png,0,1,0,0,0,0
elastic_images/elastic_healthy_7061.png,0,1,0,0,0,0
elastic_images/elastic_healthy_7797.png,0,1,0,0,0,0
elastic_images/elastic_healthy_7934.png,0,1,0,0,0,0
elastic_images/elastic_healthy_4143.png,0,1,0,0,0,0
elastic_images/elastic_healthy_13884.png,0,1,0,0,0,0
elastic_images/elastic_healthy_3231.png,0,1,0,0,0,0
elastic_images/elastic_healthy_8807.png,0,1,0,0,0,0
elastic_images/elastic_healthy_11250.png,0,1,0,0,0,0
elastic_images/elastic_healthy_14698.png,0,1,0,0,0,0
elastic_images/elastic_healthy_4615.png,0,1,0,0,0,0
elastic_images/elastic_healthy_9554.png,0,1,0,0,0,0
elastic_images/elastic_healthy_14036.png,0,1,0,0,0,0
elastic_images/elastic_healthy_11906.png,0,1,0,0,0,0
elastic_images/elastic_healthy_10543.png,0,1,0,0,0,0
elastic_images/elastic_healthy_11029.png,0,1,0,0,0,0
elastic_images/elastic_healthy_4596.png,0,1,0,0,0,0
elastic_images/elastic_healthy_2159.png,0,1,0,0,0,0
elastic_images/elastic_healthy_14238.png,0,1,0,0,0,0
elastic_images/elastic_healthy_2729.png,0,1,0,0,0,0
elastic_images/elastic_healthy_8310.png,0,1,0,0,0,0
elastic_images/elastic_healthy_3784.png,0,1,0,0,0,0
elastic_images/elastic_healthy_3148.png,0,1,0,0,0,0
elastic_images/elastic_healthy_2135.png,0,1,0,0,0,0
elastic_images/elastic_healthy_9547.png,0,1,0,0,0,0
elastic_images/elastic_healthy_632.png,0,1,0,0,0,0
elastic_images/elastic_healthy_5888.png,0,1,0,0,0,0
elastic_images/elastic_healthy_8513.png,0,1,0,0,0,0
elastic_images/elastic_healthy_8498.png,0,1,0,0,0,0
elastic_images/elastic_healthy_5152.png,0,1,0,0,0,0
elastic_images/elastic_healthy_3061.png,0,1,0,0,0,0
elastic_images/elastic_healthy_2123.png,0,1,0,0,0,0
elastic_images/elastic_healthy_2283.png,0,1,0,0,0,0
elastic_images/elastic_healthy_9845.png,0,1,0,0,0,0
elastic_images/elastic_healthy_1607.png,0,1,0,0,0,0
elastic_images/elastic_healthy_12144.png,0,1,0,0,0,0
elastic_images/elastic_healthy_13441.png,0,1,0,0,0,0
elastic_images/elastic_healthy_9221.png,0,1,0,0,0,0
elastic_images/elastic_healthy_8920.png,0,1,0,0,0,0
elastic_images/elastic_healthy_13731.png,0,1,0,0,0,0
elastic_images/elastic_healthy_3779.png,0,1,0,0,0,0
elastic_images/elastic_healthy_10765.png,0,1,0,0,0,0
elastic_images/elastic_healthy_1451.png,0,1,0,0,0,0
elastic_images/elastic_healthy_8397.png,0,1,0,0,0,0
elastic_images/elastic_healthy_1944.png,0,1,0,0,0,0
elastic_images/elastic_healthy_5742.png,0,1,0,0,0,0
elastic_images/elastic_healthy_3034.png,0,1,0,0,0,0
elastic_images/elastic_healthy_1534.png,0,1,0,0,0,0
elastic_images/elastic_healthy_3336.png,0,1,0,0,0,0
elastic_images/elastic_healthy_12983.png,0,1,0,0,0,0
elastic_images/elastic_healthy_14452.png,0,1,0,0,0,0
elastic_images/elastic_healthy_4611.png,0,1,0,0,0,0
elastic_images/elastic_healthy_9297.png,0,1,0,0,0,0
elastic_images/elastic_healthy_11197.png,0,1,0,0,0,0
elastic_images/elastic_healthy_3716.png,0,1,0,0,0,0
elastic_images/elastic_healthy_5988.png,0,1,0,0,0,0
elastic_images/elastic_healthy_13223.png,0,1,0,0,0,0
elastic_images/elastic_healthy_13163.png,0,1,0,0,0,0
elastic_images/elastic_healthy_11213.png,0,1,0,0,0,0
elastic_images/elastic_healthy_9310.png,0,1,0,0,0,0
elastic_images/elastic_healthy_12679.png,0,1,0,0,0,0
elastic_images/elastic_healthy_8181.png,0,1,0,0,0,0
elastic_images/elastic_healthy_14755.png,0,1,0,0,0,0
elastic_images/elastic_healthy_10482.png,0,1,0,0,0,0
elastic_images/elastic_healthy_2111.png,0,1,0,0,0,0
elastic_images/elastic_healthy_8717.png,0,1,0,0,0,0
elastic_images/elastic_healthy_5306.png,0,1,0,0,0,0
elastic_images/elastic_healthy_14559.png,0,1,0,0,0,0
elastic_images/elastic_healthy_14002.png,0,1,0,0,0,0
elastic_images/elastic_healthy_450.png,0,1,0,0,0,0
elastic_images/elastic_healthy_795.png,0,1,0,0,0,0
elastic_images/elastic_healthy_11639.png,0,1,0,0,0,0
elastic_images/elastic_healthy_13707.png,0,1,0,0,0,0
elastic_images/elastic_healthy_5897.png,0,1,0,0,0,0
elastic_images/elastic_healthy_7008.png,0,1,0,0,0,0
elastic_images/elastic_healthy_9948.png,0,1,0,0,0,0
elastic_images/elastic_healthy_388.png,0,1,0,0,0,0
elastic_images/elastic_healthy_9531.png,0,1,0,0,0,0
elastic_images/elastic_healthy_9659.png,0,1,0,0,0,0
elastic_images/elastic_healthy_2969.png,0,1,0,0,0,0
elastic_images/elastic_healthy_258.png,0,1,0,0,0,0
elastic_images/elastic_healthy_14091.png,0,1,0,0,0,0
elastic_images/elastic_healthy_56.png,0,1,0,0,0,0
elastic_images/elastic_healthy_673.png,0,1,0,0,0,0
elastic_images/elastic_healthy_11441.png,0,1,0,0,0,0
elastic_images/elastic_healthy_12762.png,0,1,0,0,0,0
elastic_images/elastic_healthy_4140.png,0,1,0,0,0,0
elastic_images/elastic_healthy_988.png,0,1,0,0,0,0
elastic_images/elastic_healthy_13658.png,0,1,0,0,0,0
elastic_images/elastic_healthy_14044.png,0,1,0,0,0,0
elastic_images/elastic_healthy_4447.png,0,1,0,0,0,0
elastic_images/elastic_healthy_10275.png,0,1,0,0,0,0
elastic_images/elastic_healthy_2647.png,0,1,0,0,0,0
elastic_images/elastic_healthy_10780.png,0,1,0,0,0,0
elastic_images/elastic_healthy_9204.png,0,1,0,0,0,0
elastic_images/elastic_healthy_11776.png,0,1,0,0,0,0
elastic_images/elastic_healthy_3572.png,0,1,0,0,0,0
elastic_images/elastic_healthy_8621.png,0,1,0,0,0,0
elastic_images/elastic_healthy_4894.png,0,1,0,0,0,0
elastic_images/elastic_healthy_10155.png,0,1,0,0,0,0
elastic_images/elastic_healthy_1801.png,0,1,0,0,0,0
elastic_images/elastic_healthy_535.png,0,1,0,0,0,0
